seed,source_q4_seed,draw_index,latent_ids,rank,R_matched,reader_coefficient,reader_cosine,signed_delta_mean_vs_source_A,source_bridge_results_sha256
20260815,20260807,94,"[581,2907,10088,10572,13231,14388,14784,16503,16628,21498,22625,22900]",12,0.073677806232211,0.0683909621809244,0.116003473769596,0.00773220380147298,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260815,20260807,95,"[1213,2918,5336,10596,10892,11131,13231,14777,21354,23688,23784,24297]",12,0.0600243329855988,0.0210482144941472,0.0519573076630924,0.00629932403564453,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260815,20260807,96,"[1213,1960,2918,4546,5115,8271,8906,10572,12950,13798,17286,22448]",12,0.0495573719024579,-0.0300780683074822,-0.111376324532686,0.00520085652669271,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260815,20260807,97,"[784,4224,6863,7768,8055,13225,17270,17701,19722,21234,23939,24297]",12,0.461289596136383,-0.121910085820053,-0.274166198037018,0.0484105777740478,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260815,20260807,98,"[3848,6863,7198,11131,12022,14542,15018,16584,17286,19014,22401,23688]",12,0.0239240886940066,-0.0505708736134171,-0.193517516148286,0.00251074155171712,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260815,20260807,99,"[8055,8330,8605,12022,12423,14535,16503,17373,18053,18821,21354,21966]",12,0.0262859764491558,-0.108976697641024,-0.309471057732855,0.00275861263275146,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,0,"[581,1638,2619,5909,7698,14127,14174,14388,16503,18829,18913,24201]",12,0.0779335769055132,0.0316575277412679,0.0862517637845146,0.00884738922119141,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,1,"[2073,2619,5926,6492,8605,14784,17119,18716,18913,20929,21234,22401]",12,0.0345715880545465,0.108191147092156,0.226309366704138,0.00392473061879476,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,2,"[2040,2087,6815,8271,13888,14784,17270,20929,20976,22401,23164,23245]",12,0.0789359627838376,-0.00100489144892245,-0.00154431567250402,0.00896118481953939,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,3,"[784,6589,10471,12289,14995,15257,18475,20929,21275,22900,23245,23688]",12,0.415938923934265,0.0908169774347976,0.183714967675533,0.0472193590799967,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,4,"[875,4546,5926,6863,8028,12423,13344,18649,18829,20929,21234,23139]",12,0.0349934934664165,-0.114270757066126,-0.32341242519844,0.00397262732187907,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,5,"[1213,2907,3015,5336,6863,13225,15336,17373,18821,18829,18913,20976]",12,0.0774920001223125,-0.0174393323161178,-0.0300291292080018,0.00879725933074951,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,6,"[1312,2073,6815,9113,11740,12325,13344,16664,18716,19014,22401,23164]",12,0.0176047572628383,-0.00591224522288275,-0.024852425272352,0.00199857552846273,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,7,"[4083,4224,5437,6611,6863,8271,8605,10043,13344,14995,17119,20311]",12,0.00780372401320841,-0.0198950309737035,-0.0739321674269637,0.000885915756225586,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,8,"[581,7198,10428,10509,13344,14127,14260,16664,18821,19192,23164,24201]",12,0.0777861046249256,-0.0171559817590012,-0.0738863361014113,0.00883064746856689,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,9,"[1064,1496,2907,3015,6589,8028,11067,12423,14784,18821,19192,21234]",12,0.0466382452453525,0.01995374696341,0.0376204769233637,0.00529459476470947,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,10,"[4083,4841,6863,9626,10043,12950,13225,14127,16637,17373,24201,24297]",12,0.0950380232906796,-0.146916365745032,-0.257384667724898,0.0107891670862834,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,11,"[821,1312,6863,8055,8617,15336,20929,21677,21966,22401,23164,23704]",12,0.0337516208929957,-0.142675235826139,-0.318131923751625,0.00383164405822754,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,12,"[1400,3019,4224,5437,5926,8605,10892,11740,16664,21966,23139,23608]",12,0.0511194536393521,0.0404172523827759,0.155724010279493,0.00580332279205322,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,13,"[1496,4546,7198,7698,11744,12423,13390,13888,15707,16503,16637,23747]",12,0.0126509039198141,0.0541270424589131,0.194237284937639,0.00143619060516357,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,14,"[1312,4083,4841,7796,8371,10892,11067,11952,13558,18821,21966,24297]",12,0.0402959291098101,-0.110771758264022,-0.304067060738319,0.0045745849609375,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,15,"[1638,2907,3015,6192,6863,7768,12950,14777,18053,18649,18913,22401]",12,0.0540223460057848,-0.0899489955613236,-0.282932720154955,0.00613287289937337,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,16,"[784,2087,8055,8371,11744,12289,12950,16584,21966,22401,23139,23608]",12,0.449967456131302,0.0250744198146319,0.0652323204064727,0.0510824394226074,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,17,"[11744,12022,13798,14697,15096,16628,17954,18821,19014,21275,21966,22625]",12,0.0112385414612023,-0.115537361711265,-0.305581225669414,0.00127585252126058,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,18,"[1638,2907,5115,5437,7796,12022,13225,13558,14174,22401,23139,23704]",12,0.0150162148103669,-0.132883802335855,-0.297311940476377,0.0017047119140625,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,19,"[1638,2040,2073,7263,7796,8605,12022,14535,16503,18913,19014,23245]",12,0.0316919093063816,0.0765619882752568,0.330478087654822,0.00359781583150228,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,20,"[784,821,1400,4546,5336,12289,12423,13390,14388,14535,17373,24201]",12,0.435103893962656,0.00642579094368199,0.0155110623815422,0.0493950573603312,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,21,"[7198,8028,8271,10428,10471,11131,11952,16503,18053,18913,21966,23245]",12,0.0308150561791964,-0.011087406452132,-0.0377231349247481,0.00349827130635579,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,22,"[1400,2073,2619,5909,6863,9626,10428,10471,11131,14542,18829,21354]",12,0.00186521002752144,-0.0489071553421749,-0.134591192843897,0.000211747487386068,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,23,"[875,6589,8605,10043,11952,14777,15018,16637,17119,18649,20976,24297]",12,0.0833161821376892,0.0400940929745905,0.116209408621767,0.00945844809214274,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,24,"[1638,2040,4224,8028,8055,10043,10509,12289,14127,18829,20311,20929]",12,0.0973819126878973,0.0217337331787369,0.0475011386195212,0.0110552565256755,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,25,"[6863,7698,10471,10509,11740,14127,16837,18829,18913,21234,22900,23688]",12,0.102061668923064,-0.0630294431318552,-0.204855879307256,0.0115865246454875,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,26,"[581,1400,1496,6863,8617,11740,14784,15018,17954,18053,20976,24297]",12,0.0677519131213675,0.000547895708823316,0.000926930828146349,0.0076915184656779,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,27,"[821,11067,12423,13225,14777,16503,17270,18716,18913,19959,21498,22625]",12,0.0621371997084661,-0.0755332774019075,-0.259278939711073,0.00705410957336426,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,28,"[1496,5115,6611,9626,17270,18053,18475,18829,21354,21966,23608,23747]",12,0.0193387221409979,-0.00344463066022325,-0.0124462290330576,0.00219542344411214,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,29,"[784,821,2040,2619,4083,8371,14174,14995,17373,18475,19192,21354]",12,0.461936610524993,0.0492078502594523,0.124756779943052,0.052441234588623,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,30,"[4295,11740,11744,12325,12423,14777,16503,17270,17701,18913,21275,23784]",12,0.0445427891669184,-0.0493416360831386,-0.193940700760967,0.0050567086537679,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,31,"[1064,1213,4841,6192,6589,9113,11067,12741,12950,19192,19959,21498]",12,0.0262180597133787,0.0468450944928897,0.112413065777826,0.00297639846801758,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,32,"[3019,6192,6863,7263,8028,13225,13888,14542,17701,18649,21275,22929]",12,0.0452962936952261,-0.111564268678765,-0.275916645975818,0.00514225006103516,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,33,"[581,784,821,4841,6863,7198,9113,11744,12325,13558,14260,23608]",12,0.447342679152849,-0.0668609980139763,-0.235479368511662,0.0507844622929891,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,34,"[1400,1496,2619,4224,5909,8055,12325,13225,14542,15018,22900,22929]",12,0.0315522075674939,0.0439776452266208,0.0973633982091082,0.00358195622762044,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,35,"[1400,2087,3019,4841,8028,10428,12325,12741,13225,13344,14784,21354]",12,0.0573834203129969,-0.0398245888957808,-0.0660317357959408,0.00651443799336751,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,36,"[5909,7198,7263,7768,11952,12423,12950,14174,14697,17701,18053,24201]",12,0.0461743509063504,-0.121479713841434,-0.367363081543271,0.00524193127950033,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,37,"[875,1312,2040,5336,5437,11744,12289,13344,13390,16664,18649,23139]",12,0.0146206452344206,0.121971511217197,0.355292098449427,0.00165980497996012,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,38,"[784,5115,14127,14777,14995,15707,17954,18649,22401,22448,22900,23139]",12,0.433779289621838,-0.00302114991836044,-0.0123788679473552,0.0492446819941203,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,39,"[1312,1400,6815,7198,7698,10043,11067,13558,15257,15336,17701,18821]",12,0.018161324062223,0.0193351189035565,0.0518391284310189,0.00206175963083903,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,40,"[581,5336,6863,8271,8605,11067,13798,16837,18829,21354,21966,24297]",12,0.0242566209775616,0.0322185765295685,0.0798444372164232,0.00275372664133708,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,41,"[5336,6192,8371,9113,11952,14127,14260,14784,17119,18649,21234,21354]",12,0.0978122886902692,0.0396353538557252,0.0582226661090738,0.0111041148503621,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,42,"[1638,2087,5115,5336,7796,12423,14260,16664,19192,19959,22900,23164]",12,0.0650199586713589,0.0910480837652642,0.223536695524973,0.00738137404123942,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,43,"[2073,2087,4295,6492,17373,17701,18716,18913,19014,21234,21966,22625]",12,0.0390304088878644,0.0296182538480405,0.129634649769739,0.00443091710408529,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,44,"[7198,11067,13344,13888,14260,14784,14995,15257,20311,22448,22900,24297]",12,0.0677810911554266,-0.0278920526699915,-0.0470400195255139,0.00769483089447021,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,45,"[5926,6589,6611,7768,11744,14388,18649,20976,21234,22625,23245,23784]",12,0.0616057226581379,-0.0126287627611667,-0.0361320493458583,0.00699377377827962,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,46,"[1400,7198,10509,14388,14777,14784,17701,18475,19014,21498,23608,23688]",12,0.0482586762088359,0.00168116971799272,0.00284646931853957,0.00547855377197266,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,47,"[3019,4083,5926,6589,10043,12325,13344,13798,18913,19192,21275,21354]",12,0.0300751045956916,0.0212196867660079,0.0516370320047336,0.00341426849365234,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,48,"[3019,5909,8271,11131,11744,15018,15707,16628,20311,21354,22625,22929]",12,0.0360049659781883,-0.0038334857099956,-0.0134266777647061,0.00408745447794596,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,49,"[4295,5115,8028,8271,13225,13798,14697,17373,18649,18716,21966,23139]",12,0.030437309845744,-0.0629586303509086,-0.125798155126463,0.00345538775126139,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,50,"[875,1312,3015,6815,8271,10892,11740,11744,14995,18649,20976,22900]",12,0.0675818152635057,-0.0678068903549264,-0.187373182519016,0.00767220815022786,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,51,"[2073,3019,4295,6815,9113,10043,11131,13225,13390,13798,17270,20929]",12,0.0213166120236574,-0.0864069413294123,-0.212753950934228,0.00241996288299561,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,52,"[4224,5336,8371,8605,13225,13558,16503,18053,18475,18913,19192,23747]",12,0.0287013288270352,0.184893651019559,0.373584968158749,0.00325831095377604,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,53,"[581,2907,4295,6611,7198,8271,10509,15096,18053,22929,23139,23784]",12,0.0143375314979958,-0.0354196585090658,-0.159336035736858,0.00162766456604004,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,54,"[784,1638,3015,9113,10892,12423,12741,13225,14388,19192,20929,21354]",12,0.433695213760742,-0.0717562594549382,-0.222544453403353,0.0492351373036702,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,55,"[1213,2907,3019,5115,5437,7768,10471,11744,13390,16503,19192,24297]",12,0.0489169460981464,0.0785907635156968,0.221332109171167,0.00555328369140625,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,56,"[3015,8605,13225,13390,15096,15336,16584,18649,19192,19959,22929,23784]",12,0.0503549303429041,0.0546512272143762,0.159824598161149,0.00571653048197428,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,57,"[2040,6192,7768,10043,11740,13344,14260,14542,18053,19959,21275,22401]",12,0.0415056414412762,-0.00379789657148658,-0.0151107638549995,0.00471191724141439,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,58,"[1400,1638,2073,10509,13798,14127,14697,15096,18913,21498,23164,23688]",12,0.0605992764967631,0.010659914146139,0.0421474737500043,0.00687951723734538,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,59,"[3015,3019,5115,6192,7263,7698,10892,11131,14127,21498,21966,22625]",12,0.0775521903182915,-0.0641267037169093,-0.190267724708862,0.00880409240722656,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,60,"[875,2073,2087,5926,8271,14784,18913,19192,20311,21498,23688,23784]",12,0.046180021301645,0.0909429431405481,0.161923933771043,0.0052425750096639,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,61,"[2073,6611,7768,8028,12423,13390,16628,17119,19014,20976,22448,23245]",12,0.0649176675404396,-0.116244845044862,-0.333601045042865,0.00736976146697998,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,62,"[2073,7698,8028,11067,14535,14995,15257,15707,16628,19014,21966,23784]",12,0.0235698871039698,-0.0560284686238737,-0.255930184024019,0.00267576535542806,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,63,"[1400,5437,6492,8055,9626,12423,14542,16664,20976,23139,23608,24297]",12,0.0744571625577162,-0.10467944390941,-0.327971970076197,0.00845273017883301,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,64,"[7198,8055,10471,12423,13344,13390,14777,15018,15707,16503,16628,19959]",12,0.062179496657071,-0.0530036363199167,-0.153311330014837,0.00705891132354736,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,65,"[4841,6492,7198,8028,11131,11740,12289,14995,15096,16628,23608,24201]",12,0.00806396015479031,-0.0730954491267365,-0.195992669190779,0.000915458997090658,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,66,"[1213,2619,2907,5336,7698,7796,10043,15257,16637,18649,22448,23784]",12,0.0130977310690283,0.101479498407535,0.199732811100956,0.00148691654205322,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,67,"[784,7198,8271,11131,11952,12950,13558,15096,19959,22929,23139,23704]",12,0.50846457008211,-0.0839911801505483,-0.216838606951898,0.0577233091990153,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,68,"[821,4224,4295,6192,6815,10471,10892,11067,14542,16503,19192,23688]",12,0.0128208197649875,0.0165281913563261,0.0980220565679554,0.00145548025767008,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,69,"[1638,4083,4224,9113,10471,16503,16628,17701,19192,22448,22929,24297]",12,0.0278251897496278,-0.0637531127704202,-0.314594954259498,0.00315884749094645,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,70,"[875,2040,7698,11952,12325,13558,14784,16584,17119,17701,22401,23704]",12,0.0281221784533043,-0.0231547928109705,-0.039466150746107,0.0031925630569458,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,71,"[2040,8617,10509,12289,14535,14784,15257,17954,18475,19959,24201,24297]",12,0.0618051945637234,0.0238682174332102,0.0350869687419974,0.00701641877492269,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,72,"[2073,3015,4295,10471,11744,12022,14260,15096,19959,21354,22625,23164]",12,0.0372635837189482,-0.0971089638084251,-0.33169739757728,0.00423033873240153,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,73,"[1638,4083,4841,6589,6611,11740,13888,14174,20929,22448,23164,23784]",12,0.0190623428740464,-0.0460255821211888,-0.129096573661766,0.00216404755910238,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,74,"[581,5437,7263,10043,14260,14388,15707,16503,18913,19192,22900,23747]",12,0.0479887793937891,0.0131087935440855,0.054096930611167,0.00544791380564372,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,75,"[784,1064,1400,2040,4841,11952,12950,13888,17270,17701,23164,23784]",12,0.429478497805039,0.0213022802213701,0.074936030138171,0.0487564357121785,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,76,"[581,2040,2073,5336,11952,12423,13558,13798,18716,19192,19959,21354]",12,0.0291392093525624,0.00202197479865269,0.00547223768501485,0.00330802122751872,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,77,"[5336,7768,11744,13344,14260,14995,16628,16637,18053,18716,21234,23608]",12,0.0274506916426158,0.026270939467161,0.0606023478279512,0.00311633268992106,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,78,"[1400,1638,2040,3015,4295,11744,14542,15336,15707,17119,20976,23245]",12,0.0600486461112177,-0.0877411247351156,-0.192998305881022,0.00681700706481934,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,79,"[1496,4083,5437,6589,8617,11067,11952,13225,13888,15096,19014,24297]",12,0.0353960915323329,-0.0655580043797881,-0.126142364934882,0.00401833216349284,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,80,"[1400,1638,7698,14127,15018,15336,16664,18821,20929,21275,22625,23688]",12,0.0795592722359861,0.0536094800203275,0.225868814292025,0.00903194586435954,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,81,"[1496,2073,2619,7698,7768,8371,10471,13390,15257,16628,17373,19014]",12,0.00859966549988133,0.0146972204191615,0.0341842234344488,0.000976274808247884,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,82,"[821,875,2073,4224,12741,14174,17954,18053,18716,18829,19959,20929]",12,0.0378057715159439,-0.0120644703360993,-0.0644056466252232,0.00429189046223958,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,83,"[875,1064,2907,6611,7263,8605,9626,10428,14127,14777,16664,23747]",12,0.0941463291288962,0.129787072618043,0.502916516894764,0.0106879377365112,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,84,"[875,2619,5437,6589,7198,11131,11952,14535,16503,20311,22448,24201]",12,0.00462352831540592,-0.0464202496009618,-0.109785612526627,0.000524884859720866,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,85,"[3015,5926,6492,7698,8271,10509,11952,12289,13558,14784,17270,18821]",12,0.0185689344775603,0.0158260768862169,0.0244103362992335,0.00210803349812826,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,86,"[581,2087,7698,10892,11740,15018,16628,19192,21354,22401,22625,23747]",12,0.0380098777445973,0.0785285219689056,0.257218727072577,0.00431506156921387,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,87,"[8371,9113,10509,11744,13225,14542,14697,16837,17119,18649,20311,21275]",12,0.0165500497370673,-0.0552821573564901,-0.126867855678261,0.00187884012858073,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,88,"[2073,3015,6192,6589,7698,10043,10892,13558,14127,15707,22929,23688]",12,0.064020064966769,-0.0468612372982888,-0.10029338438281,0.00726786136627197,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,89,"[2087,2619,4083,4224,5926,7263,8371,15336,17954,18053,21234,22401]",12,0.0725460853327007,-0.00824549707989135,-0.0193111600298779,0.00823577562967936,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,90,"[2087,3015,4546,5909,6815,11131,12325,13344,17373,18913,19014,24297]",12,0.0263487588246752,-0.0604008647447528,-0.179700931770582,0.00299123605092367,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,91,"[1213,1312,2040,3019,11131,13390,14388,14542,18821,18829,20929,23704]",12,0.0270157793240082,-0.071862923577924,-0.160301716558963,0.00306695938110352,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,92,"[5115,6192,6815,14127,14784,17119,18475,19192,19959,21677,22900,23784]",12,0.0865520177142589,0.0438101295411259,0.051852761210718,0.00982579549153646,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,93,"[1064,1312,1400,3015,12022,13798,17954,19014,22900,23164,23784,24201]",12,0.0143463241109464,-0.099113333481064,-0.252922714292956,0.00162866274515788,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,94,"[2040,2073,7768,8371,14535,14995,18716,18829,21234,23747,24201,24297]",12,0.0418937344960192,0.0214983117430649,0.175373034880923,0.00475597540537516,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,95,"[1638,5115,5437,7263,10509,12741,13888,17373,18053,21498,21677,23245]",12,0.0208070745027777,-0.0369865389355392,-0.302497565159322,0.00236211776733398,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,96,"[1312,2907,8055,11744,12289,13558,14777,15257,17119,19014,19959,22625]",12,0.0500480849520982,-0.0309486846477049,-0.0827468081752096,0.00568169593811035,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,97,"[6815,8271,8605,11067,12022,15018,16637,17373,18649,18821,21677,23245]",12,0.0208350904558259,0.0753939724532469,0.235093977679714,0.0023652982711792,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,98,"[581,2087,9626,10428,12950,16664,17954,18053,20311,23784,24201,24297]",12,0.0583683609751803,-0.00499629876004244,-0.0242087164260759,0.00662625312805176,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260816,20260808,99,"[1496,2619,5437,6589,6863,8371,11744,13344,13888,18829,20929,23784]",12,0.00924438244438896,-0.0545340957852838,-0.124286295774561,0.00104946613311768,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260817,20260809,0,"[821,2907,5437,6666,7698,12022,13558,14127,14388,15707,16503,19959]",12,0.0777305001082303,-0.00098921918597662,-0.00406238610896484,0.00915001551310221,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260817,20260809,1,"[875,2087,3015,7768,10428,12289,16503,16637,17286,17373,19959,21908]",12,0.0456479872455208,0.00402041544115921,0.0102989126995511,0.00537343502044678,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
20260817,20260809,2,"[386,2040,6863,8617,8906,12325,12937,12950,14697,21234,22271,22401]",12,0.0488351892770081,-0.088894399301362,-0.285783104621044,0.00574861526489258,9d844605de4d20ec5638bf793d21e8750ea606984d7229531fdc9910aa1e45ef
